INTERVAL_DATETIME,REGIONID,RRP,ROP,EXCESSGENERATION,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,HOUR,DAY_OF_WEEK,MONTH,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF,SEMISCHEDULE_CLEAREDMW,SEMISCHEDULE_COMPLIANCEMW,SS_SOLAR_UIGF,SS_WIND_UIGF,SS_SOLAR_CLEAREDMW,SS_WIND_CLEAREDMW,SS_SOLAR_COMPLIANCEMW,SS_WIND_COMPLIANCEMW,WDR_INITIALMW,WDR_AVAILABLE,WDR_DISPATCHED
2023-02-01 00:30:00,2,109.67585,-0.7600215576513479,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,-1.3274981692769245,-1.3274981692769245,0.26278409544754927,0.26278409544754927,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.1199423262123411,-1.1433356485934763,1.37174276867674,0.9865790296561726,-1.1401436130456724,-0.5619514869490164,-0.17126507533034122,0,2,2,-1.1700310667179001,-1.135981436350367,1.454285807533615,1.4577204148928404,0.0,0.0,1.454285807533615,0.0,1.4577204148928404,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:35:00,2,111.22777,-0.5745021062049865,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.6467218972377997,0.6467218972377997,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.1167190393022175,-1.1439717887625818,1.37174276867674,1.367931496982737,-1.1410471872755878,-0.5619514869490164,-0.19215501446667047,0,2,2,-1.1700310667179001,-1.1327083974970698,1.4458185215502553,1.449704718995716,0.0,0.0,1.4458185215502553,0.0,1.449704718995716,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:40:00,2,110.14438,-0.7040125954714911,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.6467218972377997,0.6467218972377997,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.1171628251811474,-1.144692456442041,1.37174276867674,0.8961617528278775,-1.1420814913940869,-0.5619514869490164,-0.19518140263881975,0,2,2,-1.1700310667179001,-1.1331450602956796,1.4362261398122407,1.4405175771281122,0.0,0.0,1.4362261398122407,0.0,1.4405175771281122,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:45:00,2,110.17925,-0.6998441697330934,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,-1.5795360449437545,-1.5795360449437545,0.7726238304117979,0.7726238304117979,0.6467218972377997,0.6467218972377997,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.1181243612521627,-1.1454786393650873,1.37174276867674,0.8301062738017203,-1.143215765427385,-0.5619514869490164,-0.1961443443299582,0,2,2,-1.1700310667179001,-1.134095671343981,1.4257617233707705,1.4304253822512467,0.0,0.0,1.4257617233707705,0.0,1.4304253822512467,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:50:00,2,107.66071,-1.0009152038364726,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.6467218972377997,0.6467218972377997,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.1217408268795839,-1.1463010483639997,1.37174276867674,0.48867537491468505,-1.1444115594082518,-0.5619514869490164,-0.18399948789886553,0,2,2,-1.1700310667179001,-1.1377203589996987,1.414815123034448,1.4198140626294462,0.0,0.0,1.414815123034448,0.0,1.4198140626294462,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:55:00,2,107.71005,-0.995017006935625,0.0,0.0,0.0,-0.4658824299910614,-0.4658824299910614,-0.29488391230979427,-0.29488391230979427,-1.5795360449437545,-1.5795360449437545,0.7726238304117979,0.7726238304117979,0.6467218972377997,0.6467218972377997,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.1235042918195428,-1.1470538313589425,1.37174276867674,0.7271896481041665,-1.1455035384775962,-0.5619514869490164,-0.18067832165800038,0,2,2,-1.1700310667179001,-1.1394824672843544,1.4047952733045435,1.4101043807225333,0.0,0.0,1.4047952733045435,0.0,1.4101043807225333,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 01:00:00,2,97.64655,-2.1980268267913163,0.0,0.0,0.0,-0.08854311016405729,-0.08854311016405729,3.391164991562634,3.391164991562634,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.26278409544754927,0.26278409544754927,-5.551115123125783e-17,-5.551115123125783e-17,-3.391164991562666,-3.391164991562666,-1.1264706500629174,-1.1478610819289465,1.37174276867674,0.572479999379173,-1.146683952471571,-0.5619514869490164,-0.17173672024028652,1,2,2,-1.1700310667179001,-1.1424579571509885,1.3940504378603928,1.399643334053214,0.0,0.0,1.3940504378603928,0.0,1.399643334053214,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:05:00,3,113.86238,-0.2595558448158078,0.0,0.0,0.0,2.2807968050287593,2.2807968050287593,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.8600206760101614,0.8600206760101614,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.2384292630280795,-1.246120330415978,-1.0219679031594515,0.9184552518578296,-1.3208546140320379,-0.5619514869490164,-0.49673936693512505,0,2,2,0.43113164729986425,-1.2264355786271652,-0.7995340500911907,-0.7994029652125236,0.0,0.0,-0.7995340500911907,0.0,-0.7994029652125236,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:10:00,3,113.19747,-0.3390404435458973,0.0,0.0,0.0,2.2807968050287593,2.2807968050287593,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.8600206760101614,0.8600206760101614,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.2398190135436762,-1.2461753118360865,-1.0219679031594515,0.7750482005112704,-1.3209353589632218,-0.5619514869490164,-0.4901363381958902,0,2,2,0.43113164729986425,-1.2278151239289683,-0.8002658752933066,-0.8001338382086823,0.0,0.0,-0.8002658752933066,0.0,-0.8001338382086823,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:15:00,3,112.08839,-0.4716219639916211,0.0,0.0,0.0,2.2807968050287593,2.2807968050287593,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.8600206760101614,0.8600206760101614,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.238849691755487,-1.24595256000789,-1.0219679031594515,1.078485741763809,-1.32060468924504,-0.5619514869490164,-0.4933395932092691,0,2,2,0.43113164729986425,-1.226852920063005,-0.7973009573015567,-0.797172777985927,0.0,0.0,-0.7973009573015567,0.0,-0.797172777985927,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:20:00,3,112.8034,-0.3861483165235425,0.0,0.0,0.0,2.2807968050287593,2.2807968050287593,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.8600206760101614,0.8600206760101614,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.2369188338962824,-1.2457637219528446,-1.0219679031594515,1.2013303811030969,-1.3203201594875347,-0.5619514869490164,-0.5016326828758081,0,2,2,0.43113164729986425,-1.2249362408761861,-0.7947874455092426,-0.7946625366206153,0.0,0.0,-0.7947874455092426,0.0,-0.7946625366206153,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:25:00,3,111.12452,-0.5868448064484508,0.0,0.0,0.0,2.2807968050287593,2.2807968050287593,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.8600206760101614,0.8600206760101614,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.2394920134223595,-1.245603402297949,-1.0219679031594515,0.6230022244188644,-1.320081769690706,-0.5619514869490164,-0.48742437996370447,0,2,2,0.43113164729986425,-1.2274905250344263,-0.7926535252937271,-0.7925313929308813,0.0,0.0,-0.7926535252937271,0.0,-0.7925313929308813,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:30:00,3,111.34622,-0.5603423692186595,0.0,0.0,0.0,2.2807968050287593,2.2807968050287593,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.8600206760101614,0.8600206760101614,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.240437978059026,-1.2454664625927254,-1.0219679031594515,0.8320464921467943,-1.3198741398676617,-0.5619514869490164,-0.48158777420313087,0,2,2,0.43113164729986425,-1.2284295432650654,-0.7908308017763076,-0.7907110410292334,0.0,0.0,-0.7908308017763076,0.0,-0.7907110410292334,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:35:00,3,112.73033,-0.39488324249729484,0.0,0.0,0.0,2.2807968050287593,2.2807968050287593,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.8600206760101614,0.8600206760101614,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.2377285484824003,-1.2453305505775973,-1.0219679031594515,1.3017184189935322,-1.3196703550413402,-0.5619514869490164,-0.4942239274154166,0,2,2,0.43113164729986425,-1.2257400095674327,-0.7890217572346285,-0.7889043503050839,0.0,0.0,-0.7890217572346285,0.0,-0.7889043503050839,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:40:00,3,111.64415,-0.5247272536396265,0.0,0.0,0.0,2.2807968050287593,2.2807968050287593,-0.29488391230979427,-0.29488391230979427,0.6389134563817163,0.6389134563817163,0.7726238304117979,0.7726238304117979,0.8600206760101614,0.8600206760101614,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.23867062026048,-1.245187701654325,-1.0219679031594515,0.8327474322967297,-1.3194588802215728,-0.5619514869490164,-0.4883873216548429,0,2,2,0.43113164729986425,-1.2266751635255175,-0.7871203796067013,-0.7870054466328209,0.0,0.0,-0.7871203796067013,0.0,-0.7870054466328209,0.0,0.0,0.0,-0.3692744729379982,0.0
2023-02-01 00:45:00,3,111.6745,-0.5210991572484486,0.0,0.0,0.0,2.2807968050287593,2.2807968050287593,-0.29488391230979427,-0.29488391230979427,-1.5795360449437545,-1.5795360449437545,0.7726238304117979,0.7726238304117979,0.8600206760101614,0.8600206760101614,-5.551115123125783e-17,-5.551115123125783e-17,0.2948839123097629,0.2948839123097629,-1.2382346200987242,-1.2450533311743401,-1.0219679031594515,1.009523937733388,-1.3192589403919746,-0.5619514869490164,-0.48956643392970633,0,2,2,0.43113164729986425,-1.2262423649994618,-0.785331853528633,-0.7852192476749189,0.0,0.0,-0.785331853528633,0.0,-0.7852192476749189,0.0,0.0,0.0,-0.3692744729379982,0.0
